Id,Name,Year,Gender,State,Count
9056,Kelly,1992,F,AK,9
9057,Kylie,1992,F,AK,9
9058,Lisa,1992,F,AK,9
9059,Nichole,1992,F,AK,9
9060,Patricia,1992,F,AK,9
9061,Raven,1992,F,AK,9
9062,Shawna,1992,F,AK,9
9063,Amelia,1992,F,AK,8
9064,Barbara,1992,F,AK,8
9065,Brittney,1992,F,AK,8
9066,Caitlyn,1992,F,AK,8
9067,Claire,1992,F,AK,8
9068,Dana,1992,F,AK,8
9069,Esther,1992,F,AK,8
9070,Heidi,1992,F,AK,8
9071,Hillary,1992,F,AK,8
9072,Jade,1992,F,AK,8
9073,Kristin,1992,F,AK,8
9074,Meghan,1992,F,AK,8
9075,Mercedes,1992,F,AK,8
9076,Natalie,1992,F,AK,8
9077,Rebekah,1992,F,AK,8
9078,Robin,1992,F,AK,8
9079,Robyn,1992,F,AK,8
9080,Sabrina,1992,F,AK,8
9081,Tessa,1992,F,AK,8
9082,Tiana,1992,F,AK,8
9083,Anastasia,1992,F,AK,7
9084,Casey,1992,F,AK,7
9085,Christa,1992,F,AK,7
9086,Elena,1992,F,AK,7
9087,Ellen,1992,F,AK,7
9088,Erica,1992,F,AK,7
9089,Jessie,1992,F,AK,7
9090,Kate,1992,F,AK,7
9091,Kira,1992,F,AK,7
9092,Krista,1992,F,AK,7
9093,Misty,1992,F,AK,7
9094,Renee,1992,F,AK,7
9095,Sasha,1992,F,AK,7
9096,Tasha,1992,F,AK,7
9097,Abigail,1992,F,AK,6
9098,Ashleigh,1992,F,AK,6
9099,Autumn,1992,F,AK,6
9100,Carissa,1992,F,AK,6
9101,Chelsey,1992,F,AK,6
9102,Cheyenne,1992,F,AK,6
9103,Deborah,1992,F,AK,6
9104,Denise,1992,F,AK,6
9105,Desiree,1992,F,AK,6
9106,Jaclyn,1992,F,AK,6
9107,Jennie,1992,F,AK,6
9108,Jillian,1992,F,AK,6
9109,Joanna,1992,F,AK,6
9110,Justine,1992,F,AK,6
9111,Kara,1992,F,AK,6
9112,Karina,1992,F,AK,6
9113,Kiana,1992,F,AK,6
9114,Larissa,1992,F,AK,6
9115,Maggie,1992,F,AK,6
9116,Marie,1992,F,AK,6
9117,Marina,1992,F,AK,6
9118,Naomi,1992,F,AK,6
9119,Sadie,1992,F,AK,6
9120,Tanya,1992,F,AK,6
9121,Veronica,1992,F,AK,6
9122,Angelica,1992,F,AK,5
9123,Anne,1992,F,AK,5
9124,Annie,1992,F,AK,5
9125,Brandy,1992,F,AK,5
9126,Brenda,1992,F,AK,5
9127,Camille,1992,F,AK,5
9128,Carly,1992,F,AK,5
9129,Carmen,1992,F,AK,5
9130,Charlene,1992,F,AK,5
9131,Denali,1992,F,AK,5
9132,Devon,1992,F,AK,5
9133,Gabrielle,1992,F,AK,5
9134,Hanna,1992,F,AK,5
9135,Jaime,1992,F,AK,5
9136,Janelle,1992,F,AK,5
9137,Jordyn,1992,F,AK,5
9138,Karissa,1992,F,AK,5
9139,Karlie,1992,F,AK,5
9140,Kasey,1992,F,AK,5
9141,Lindsay,1992,F,AK,5
9142,Mckenzie,1992,F,AK,5
9143,Minnie,1992,F,AK,5
9144,Priscilla,1992,F,AK,5
9145,Rachelle,1992,F,AK,5
9146,Savanna,1992,F,AK,5
9147,Shelly,1992,F,AK,5
9148,Tracy,1992,F,AK,5
9149,Valerie,1992,F,AK,5
9150,Jessica,1993,F,AK,85
9151,Ashley,1993,F,AK,78
9152,Sarah,1993,F,AK,71
9153,Samantha,1993,F,AK,62
9154,Amanda,1993,F,AK,58
9155,Taylor,1993,F,AK,56
9156,Stephanie,1993,F,AK,45
9157,Rachel,1993,F,AK,44
9158,Emily,1993,F,AK,43
9159,Hannah,1993,F,AK,42
9160,Kelsey,1993,F,AK,41
9161,Rebecca,1993,F,AK,41
9162,Elizabeth,1993,F,AK,39
9163,Kayla,1993,F,AK,38
9164,Brittany,1993,F,AK,37
9165,Nicole,1993,F,AK,36
9166,Chelsea,1993,F,AK,35
9167,Jennifer,1993,F,AK,34
9168,Amber,1993,F,AK,32
9169,Danielle,1993,F,AK,32
9170,Megan,1993,F,AK,30
9171,Jasmine,1993,F,AK,29
9172,Courtney,1993,F,AK,28
9173,Katherine,1993,F,AK,28
9174,Melissa,1993,F,AK,28
9175,Andrea,1993,F,AK,27
9176,Alexandra,1993,F,AK,26
9177,Mary,1993,F,AK,26
9178,Victoria,1993,F,AK,26
9179,Anna,1993,F,AK,25
9180,Heather,1993,F,AK,25
9181,Lauren,1993,F,AK,24
9182,Michelle,1993,F,AK,24
9183,Olivia,1993,F,AK,24
9184,Shelby,1993,F,AK,24
9185,Tiffany,1993,F,AK,24
9186,Haley,1993,F,AK,23
9187,Jordan,1993,F,AK,23
9188,Jamie,1993,F,AK,22
9189,Miranda,1993,F,AK,22
9190,Alyssa,1993,F,AK,21
9191,Christina,1993,F,AK,21
9192,Mariah,1993,F,AK,21
9193,Shannon,1993,F,AK,21
9194,Brianna,1993,F,AK,20
9195,Allison,1993,F,AK,19
9196,Angela,1993,F,AK,19
9197,Caitlin,1993,F,AK,19
9198,Cassandra,1993,F,AK,19
9199,Laura,1993,F,AK,18
9200,Morgan,1993,F,AK,18
9201,Lindsey,1993,F,AK,17
9202,Sierra,1993,F,AK,17
9203,Cheyenne,1993,F,AK,16
9204,Katelyn,1993,F,AK,16
9205,Kathryn,1993,F,AK,16
9206,Emma,1993,F,AK,15
9207,Kaitlyn,1993,F,AK,15
9208,Katie,1993,F,AK,15
9209,Kelly,1993,F,AK,15
9210,Kristina,1993,F,AK,15
9211,Mackenzie,1993,F,AK,15
9212,Marissa,1993,F,AK,15
9213,Savannah,1993,F,AK,15
9214,Alexis,1993,F,AK,14
9215,Gabrielle,1993,F,AK,14
9216,Hailey,1993,F,AK,14
9217,Holly,1993,F,AK,14
9218,Madison,1993,F,AK,14
9219,Monica,1993,F,AK,14
9220,Rebekah,1993,F,AK,14
9221,Sara,1993,F,AK,14
9222,Briana,1993,F,AK,13
9223,Brittney,1993,F,AK,13
9224,Erin,1993,F,AK,13
9225,Kimberly,1993,F,AK,13
9226,Kristen,1993,F,AK,13
9227,Alexandria,1993,F,AK,12
9228,Alicia,1993,F,AK,12
9229,Bethany,1993,F,AK,12
9230,Brooke,1993,F,AK,12
9231,Christine,1993,F,AK,12
9232,Erica,1993,F,AK,12
9233,Erika,1993,F,AK,12
9234,Julia,1993,F,AK,12
9235,Marina,1993,F,AK,12
9236,Vanessa,1993,F,AK,12
9237,Crystal,1993,F,AK,11
9238,Leah,1993,F,AK,11
9239,Margaret,1993,F,AK,11
9240,Maria,1993,F,AK,11
9241,Naomi,1993,F,AK,11
9242,Rochelle,1993,F,AK,11
9243,Abigail,1993,F,AK,10
9244,Amy,1993,F,AK,10
9245,Ariel,1993,F,AK,10
9246,Autumn,1993,F,AK,10
9247,Breanna,1993,F,AK,10
9248,Chelsey,1993,F,AK,10
9249,Kaylee,1993,F,AK,10
9250,Krystal,1993,F,AK,10
9251,Molly,1993,F,AK,10
9252,Sydney,1993,F,AK,10
9253,Brandi,1993,F,AK,9
9254,Caitlyn,1993,F,AK,9
9255,Catherine,1993,F,AK,9
9256,Desiree,1993,F,AK,9
9257,Grace,1993,F,AK,9
9258,Kathleen,1993,F,AK,9
9259,Kendra,1993,F,AK,9
9260,Lindsay,1993,F,AK,9
9261,Natalie,1993,F,AK,9
9262,Rachael,1993,F,AK,9
9263,Anne,1993,F,AK,8
9264,April,1993,F,AK,8
9265,Dakota,1993,F,AK,8
9266,Gabriella,1993,F,AK,8
9267,Jenna,1993,F,AK,8
9268,Jillian,1993,F,AK,8
9269,Katrina,1993,F,AK,8
9270,Lacey,1993,F,AK,8
9271,Madeline,1993,F,AK,8
9272,Makayla,1993,F,AK,8
9273,Meghan,1993,F,AK,8
9274,Michaela,1993,F,AK,8
9275,Natasha,1993,F,AK,8
9276,Nichole,1993,F,AK,8
9277,Patricia,1993,F,AK,8
9278,Robin,1993,F,AK,8
9279,Sabrina,1993,F,AK,8
9280,Tiana,1993,F,AK,8
9281,Alisha,1993,F,AK,7
9282,Aurora,1993,F,AK,7
9283,Bailey,1993,F,AK,7
9284,Caroline,1993,F,AK,7
9285,Carolyn,1993,F,AK,7
9286,Casey,1993,F,AK,7
9287,Chloe,1993,F,AK,7
9288,Destiny,1993,F,AK,7
9289,Hayley,1993,F,AK,7
9290,Jacqueline,1993,F,AK,7
9291,Janelle,1993,F,AK,7
9292,Jessie,1993,F,AK,7
9293,Josephine,1993,F,AK,7
9294,Kaitlin,1993,F,AK,7
9295,Krista,1993,F,AK,7
9296,Kylie,1993,F,AK,7
9297,Marie,1993,F,AK,7
9298,Rose,1993,F,AK,7
9299,Shayla,1993,F,AK,7
9300,Susan,1993,F,AK,7
9301,Tamara,1993,F,AK,7
9302,Tessa,1993,F,AK,7
9303,Tyler,1993,F,AK,7
9304,Veronica,1993,F,AK,7
9305,Whitney,1993,F,AK,7
9306,Aimee,1993,F,AK,6
9307,Alice,1993,F,AK,6
9308,Alison,1993,F,AK,6
9309,Chelsie,1993,F,AK,6
9310,Cynthia,1993,F,AK,6
9311,Dawn,1993,F,AK,6
9312,Dominique,1993,F,AK,6
9313,Haylee,1993,F,AK,6
9314,Heidi,1993,F,AK,6
9315,Hillary,1993,F,AK,6
9316,Kyla,1993,F,AK,6
9317,Kylee,1993,F,AK,6
9318,Kyra,1993,F,AK,6
9319,Mckenzie,1993,F,AK,6
9320,Micaela,1993,F,AK,6
9321,Paige,1993,F,AK,6
9322,Sadie,1993,F,AK,6
9323,Sophie,1993,F,AK,6
9324,Tara,1993,F,AK,6
9325,Taryn,1993,F,AK,6
9326,Tori,1993,F,AK,6
9327,Alexa,1993,F,AK,5
9328,Alyson,1993,F,AK,5
9329,Angel,1993,F,AK,5
9330,Ashlee,1993,F,AK,5
9331,Audrey,1993,F,AK,5
9332,Candice,1993,F,AK,5
9333,Charlene,1993,F,AK,5
9334,Claire,1993,F,AK,5
9335,Clarissa,1993,F,AK,5
9336,Deanna,1993,F,AK,5
9337,Donna,1993,F,AK,5
9338,Eleanor,1993,F,AK,5
9339,Eunice,1993,F,AK,5
9340,Jazmine,1993,F,AK,5
9341,Jocelyn,1993,F,AK,5
9342,Katelynn,1993,F,AK,5
9343,Kaylyn,1993,F,AK,5
9344,Kiana,1993,F,AK,5
9345,Kirsten,1993,F,AK,5
9346,Lisa,1993,F,AK,5
9347,Lydia,1993,F,AK,5
9348,Meagan,1993,F,AK,5
9349,Melody,1993,F,AK,5
9350,Randi,1993,F,AK,5
9351,Sharon,1993,F,AK,5
9352,Sophia,1993,F,AK,5
9353,Tia,1993,F,AK,5
9354,Tonya,1993,F,AK,5
9355,Valerie,1993,F,AK,5
9356,Yvonne,1993,F,AK,5
9357,Jessica,1994,F,AK,76
9358,Ashley,1994,F,AK,71
9359,Sarah,1994,F,AK,62
9360,Samantha,1994,F,AK,59
9361,Taylor,1994,F,AK,55
9362,Emily,1994,F,AK,53
9363,Elizabeth,1994,F,AK,48
9364,Brittany,1994,F,AK,47
9365,Amanda,1994,F,AK,45
9366,Hannah,1994,F,AK,41
9367,Rebecca,1994,F,AK,35
9368,Kayla,1994,F,AK,33
9369,Megan,1994,F,AK,33
9370,Nicole,1994,F,AK,32
9371,Rachel,1994,F,AK,32
9372,Kelsey,1994,F,AK,30
9373,Amber,1994,F,AK,28
9374,Chelsea,1994,F,AK,27
9375,Melissa,1994,F,AK,26
9376,Danielle,1994,F,AK,25
9377,Lauren,1994,F,AK,25
9378,Victoria,1994,F,AK,25
9379,Sierra,1994,F,AK,24
9380,Michelle,1994,F,AK,23
9381,Miranda,1994,F,AK,23
9382,Morgan,1994,F,AK,23
9383,Courtney,1994,F,AK,22
9384,Shelby,1994,F,AK,22
9385,Stephanie,1994,F,AK,22
9386,Jasmine,1994,F,AK,21
9387,Mary,1994,F,AK,21
9388,Olivia,1994,F,AK,21
9389,Alexandra,1994,F,AK,20
9390,Jordan,1994,F,AK,20
9391,Madison,1994,F,AK,20
9392,Shannon,1994,F,AK,20
9393,Anna,1994,F,AK,19
9394,Cheyenne,1994,F,AK,19
9395,Heather,1994,F,AK,19
9396,Katherine,1994,F,AK,19
9397,Kimberly,1994,F,AK,18
9398,Lindsey,1994,F,AK,18
9399,Alyssa,1994,F,AK,17
9400,Brandi,1994,F,AK,17
9401,Caitlin,1994,F,AK,17
9402,Haley,1994,F,AK,17
9403,Jamie,1994,F,AK,17
9404,Jennifer,1994,F,AK,17
9405,Marissa,1994,F,AK,17
9406,Michaela,1994,F,AK,17
9407,Alexis,1994,F,AK,16
9408,Brianna,1994,F,AK,16
9409,Christina,1994,F,AK,16
9410,Emma,1994,F,AK,16
9411,Hailey,1994,F,AK,16
9412,Allison,1994,F,AK,15
9413,Brittney,1994,F,AK,15
9414,Katie,1994,F,AK,15
9415,Mariah,1994,F,AK,15
9416,Amy,1994,F,AK,14
9417,Catherine,1994,F,AK,14
9418,Erin,1994,F,AK,14
9419,Julia,1994,F,AK,14
9420,Paige,1994,F,AK,14
9421,Savannah,1994,F,AK,14
9422,Sydney,1994,F,AK,14
9423,Angela,1994,F,AK,13
9424,Autumn,1994,F,AK,13
9425,Chloe,1994,F,AK,13
9426,Katelyn,1994,F,AK,13
9427,Kathleen,1994,F,AK,13
9428,Kathryn,1994,F,AK,13
9429,Kendra,1994,F,AK,13
9430,Kristen,1994,F,AK,13
9431,Sara,1994,F,AK,13
9432,Abigail,1994,F,AK,12
9433,Cassandra,1994,F,AK,12
9434,Crystal,1994,F,AK,12
9435,Holly,1994,F,AK,12
9436,Jessie,1994,F,AK,12
9437,Leah,1994,F,AK,12
9438,Mckenzie,1994,F,AK,12
9439,Alexandria,1994,F,AK,11
9440,Alicia,1994,F,AK,11
9441,Breanna,1994,F,AK,11
9442,Briana,1994,F,AK,11
9443,Grace,1994,F,AK,11
9444,Jenna,1994,F,AK,11
9445,Kaitlyn,1994,F,AK,11
9446,Katrina,1994,F,AK,11
9447,Kristina,1994,F,AK,11
9448,Mikayla,1994,F,AK,11
9449,Natalie,1994,F,AK,11
9450,Rachael,1994,F,AK,11
9451,Tiffany,1994,F,AK,11
9452,Vanessa,1994,F,AK,11
9453,Andrea,1994,F,AK,10
9454,Brandy,1994,F,AK,10
9455,Brenna,1994,F,AK,10
9456,Brooke,1994,F,AK,10
9457,Faith,1994,F,AK,10
9458,Gabrielle,1994,F,AK,10
9459,Kirsten,1994,F,AK,10
9460,Laura,1994,F,AK,10
9461,Molly,1994,F,AK,10
9462,Natasha,1994,F,AK,10
9463,Sabrina,1994,F,AK,10
9464,Alexa,1994,F,AK,9
9465,Bailey,1994,F,AK,9
9466,Bethany,1994,F,AK,9
9467,Casey,1994,F,AK,9
9468,Destiny,1994,F,AK,9
9469,Erica,1994,F,AK,9
9470,Erika,1994,F,AK,9
9471,Heidi,1994,F,AK,9
9472,Kaitlin,1994,F,AK,9
9473,Krystal,1994,F,AK,9
9474,Madeline,1994,F,AK,9
9475,Maria,1994,F,AK,9
9476,Meghan,1994,F,AK,9
9477,Patricia,1994,F,AK,9
9478,Rebekah,1994,F,AK,9
9479,Ariel,1994,F,AK,8
9480,Cassidy,1994,F,AK,8
9481,Chelsey,1994,F,AK,8
9482,Desiree,1994,F,AK,8
9483,Hayley,1994,F,AK,8
9484,Johanna,1994,F,AK,8
9485,Josephine,1994,F,AK,8
9486,Kaylee,1994,F,AK,8
9487,Kelly,1994,F,AK,8
9488,Shawna,1994,F,AK,8
9489,Theresa,1994,F,AK,8
9490,Valerie,1994,F,AK,8
9491,Audrey,1994,F,AK,7
9492,Carolyn,1994,F,AK,7
9493,Darian,1994,F,AK,7
9494,Deanna,1994,F,AK,7
9495,Elena,1994,F,AK,7
9496,Jacqueline,1994,F,AK,7
9497,Jade,1994,F,AK,7
9498,Kara,1994,F,AK,7
9499,Kassandra,1994,F,AK,7
9500,Lydia,1994,F,AK,7
9501,Mackenzie,1994,F,AK,7
9502,Marina,1994,F,AK,7
9503,Marisa,1994,F,AK,7
9504,Tatiana,1994,F,AK,7
9505,Amelia,1994,F,AK,6
9506,Angelina,1994,F,AK,6
9507,Ashleigh,1994,F,AK,6
9508,Caitlyn,1994,F,AK,6
9509,Claire,1994,F,AK,6
9510,Cynthia,1994,F,AK,6
9511,Denali,1994,F,AK,6
9512,Helen,1994,F,AK,6
9513,Jasmin,1994,F,AK,6
9514,Jillian,1994,F,AK,6
9515,Julie,1994,F,AK,6
9516,Kari,1994,F,AK,6
9517,Kiera,1994,F,AK,6
9518,Kylie,1994,F,AK,6
9519,Maggie,1994,F,AK,6
9520,Margaret,1994,F,AK,6
9521,Melanie,1994,F,AK,6
9522,Monica,1994,F,AK,6
9523,Nichole,1994,F,AK,6
9524,Nina,1994,F,AK,6
9525,Rachelle,1994,F,AK,6
9526,Savanna,1994,F,AK,6
9527,Tabitha,1994,F,AK,6
9528,Tara,1994,F,AK,6
9529,Tyler,1994,F,AK,6
9530,Whitney,1994,F,AK,6
9531,Agnes,1994,F,AK,5
9532,Alayna,1994,F,AK,5
9533,Anastasia,1994,F,AK,5
9534,Carly,1994,F,AK,5
9535,Cassie,1994,F,AK,5
9536,Cecilia,1994,F,AK,5
9537,Chantel,1994,F,AK,5
9538,Christine,1994,F,AK,5
9539,Colleen,1994,F,AK,5
9540,Deborah,1994,F,AK,5
9541,Ellen,1994,F,AK,5
9542,Evelyn,1994,F,AK,5
9543,Jaime,1994,F,AK,5
9544,Janelle,1994,F,AK,5
9545,Karen,1994,F,AK,5
9546,Kasandra,1994,F,AK,5
9547,Lillian,1994,F,AK,5
9548,Linda,1994,F,AK,5
9549,Lindsay,1994,F,AK,5
9550,Makayla,1994,F,AK,5
9551,Mercedes,1994,F,AK,5
9552,Pamela,1994,F,AK,5
9553,Shayla,1994,F,AK,5
9554,Stacey,1994,F,AK,5
9555,Tessa,1994,F,AK,5
9556,Veronica,1994,F,AK,5
9557,Samantha,1995,F,AK,61
9558,Jessica,1995,F,AK,60
9559,Sarah,1995,F,AK,58
9560,Ashley,1995,F,AK,56
9561,Hannah,1995,F,AK,56
9562,Emily,1995,F,AK,53
9563,Amanda,1995,F,AK,42
9564,Kayla,1995,F,AK,42
9565,Megan,1995,F,AK,38
9566,Jordan,1995,F,AK,37
9567,Taylor,1995,F,AK,35
9568,Brittany,1995,F,AK,34
9569,Elizabeth,1995,F,AK,32
9570,Katherine,1995,F,AK,31
9571,Mariah,1995,F,AK,31
9572,Mary,1995,F,AK,31
9573,Nicole,1995,F,AK,31
9574,Rachel,1995,F,AK,30
9575,Rebecca,1995,F,AK,29
9576,Victoria,1995,F,AK,29
9577,Chelsea,1995,F,AK,26
9578,Alyssa,1995,F,AK,23
9579,Madison,1995,F,AK,23
9580,Sierra,1995,F,AK,23
9581,Danielle,1995,F,AK,22
9582,Kelsey,1995,F,AK,22
9583,Brianna,1995,F,AK,21
9584,Cheyenne,1995,F,AK,21
9585,Courtney,1995,F,AK,21
9586,Miranda,1995,F,AK,21
9587,Shelby,1995,F,AK,21
9588,Alexandra,1995,F,AK,20
9589,Anna,1995,F,AK,20
9590,Heather,1995,F,AK,20
9591,Morgan,1995,F,AK,20
9592,Alexandria,1995,F,AK,19
9593,Haley,1995,F,AK,19
9594,Kaitlyn,1995,F,AK,19
9595,Sara,1995,F,AK,19
9596,Abigail,1995,F,AK,18
9597,Amber,1995,F,AK,18
9598,Caitlin,1995,F,AK,18
9599,Melissa,1995,F,AK,18
9600,Sydney,1995,F,AK,18
9601,Autumn,1995,F,AK,17
9602,Jasmine,1995,F,AK,17
9603,Lauren,1995,F,AK,17
9604,Olivia,1995,F,AK,17
9605,Stephanie,1995,F,AK,17
9606,Allison,1995,F,AK,16
9607,Andrea,1995,F,AK,16
9608,Angela,1995,F,AK,16
9609,Christina,1995,F,AK,16
9610,Katrina,1995,F,AK,16
9611,Marissa,1995,F,AK,16
9612,Shannon,1995,F,AK,16
9613,Alicia,1995,F,AK,15
9614,Jennifer,1995,F,AK,15
9615,Leah,1995,F,AK,15
9616,Madeline,1995,F,AK,15
9617,Molly,1995,F,AK,15
9618,Tiffany,1995,F,AK,15
9619,Breanna,1995,F,AK,14
9620,Emma,1995,F,AK,14
9621,Erin,1995,F,AK,14
9622,Kathryn,1995,F,AK,14
9623,Kaylee,1995,F,AK,14
9624,Lindsey,1995,F,AK,14
9625,Natasha,1995,F,AK,14
9626,Alexis,1995,F,AK,13
9627,Brooke,1995,F,AK,13
9628,Chloe,1995,F,AK,13
9629,Jamie,1995,F,AK,13
9630,Katelyn,1995,F,AK,13
9631,Mikayla,1995,F,AK,13
9632,Paige,1995,F,AK,13
9633,Sabrina,1995,F,AK,13
9634,Zoe,1995,F,AK,13
9635,Gabrielle,1995,F,AK,12
9636,Katie,1995,F,AK,12
9637,Amy,1995,F,AK,11
9638,Briana,1995,F,AK,11
9639,Destiny,1995,F,AK,11
9640,Julia,1995,F,AK,11
9641,Kendra,1995,F,AK,11
9642,Meghan,1995,F,AK,11
9643,Natalie,1995,F,AK,11
9644,Savannah,1995,F,AK,11
9645,Caroline,1995,F,AK,10
9646,Cassandra,1995,F,AK,10
9647,Catherine,1995,F,AK,10
9648,Kaitlin,1995,F,AK,10
9649,Kimberly,1995,F,AK,10
9650,Mackenzie,1995,F,AK,10
9651,Maria,1995,F,AK,10
9652,Naomi,1995,F,AK,10
9653,Aurora,1995,F,AK,9
9654,Bailey,1995,F,AK,9
9655,Dakota,1995,F,AK,9
9656,Esther,1995,F,AK,9
9657,Hayley,1995,F,AK,9
9658,Jade,1995,F,AK,9
9659,Makayla,1995,F,AK,9
9660,Melanie,1995,F,AK,9
9661,Michaela,1995,F,AK,9
9662,Michelle,1995,F,AK,9
9663,Ruth,1995,F,AK,9
9664,Tabitha,1995,F,AK,9
9665,Angel,1995,F,AK,8
9666,Ariana,1995,F,AK,8
9667,Audrey,1995,F,AK,8
9668,Crystal,1995,F,AK,8
9669,Faith,1995,F,AK,8
9670,Holly,1995,F,AK,8
9671,Kassandra,1995,F,AK,8
9672,Margaret,1995,F,AK,8
9673,Mckenzie,1995,F,AK,8
9674,Rachael,1995,F,AK,8
9675,Serena,1995,F,AK,8
9676,Summer,1995,F,AK,8
9677,Alison,1995,F,AK,7
9678,Angelica,1995,F,AK,7
9679,Ariel,1995,F,AK,7
9680,Ashlee,1995,F,AK,7
9681,Christine,1995,F,AK,7
9682,Claire,1995,F,AK,7
9683,Denali,1995,F,AK,7
9684,Jenna,1995,F,AK,7
9685,Jessie,1995,F,AK,7
9686,Kathleen,1995,F,AK,7
9687,Kylie,1995,F,AK,7
9688,Larissa,1995,F,AK,7
9689,Laura,1995,F,AK,7
9690,Mikaela,1995,F,AK,7
9691,Patricia,1995,F,AK,7
9692,Rebekah,1995,F,AK,7
9693,April,1995,F,AK,6
9694,Carissa,1995,F,AK,6
9695,Dallas,1995,F,AK,6
9696,Deanna,1995,F,AK,6
9697,Elena,1995,F,AK,6
9698,Erica,1995,F,AK,6
9699,Joanna,1995,F,AK,6
9700,Kelly,1995,F,AK,6
9701,Kennedy,1995,F,AK,6
9702,Kiana,1995,F,AK,6
9703,Monica,1995,F,AK,6
9704,Shayla,1995,F,AK,6
9705,Tamara,1995,F,AK,6
9706,Tara,1995,F,AK,6
9707,Tessa,1995,F,AK,6
9708,Alice,1995,F,AK,5
9709,Angelina,1995,F,AK,5
9710,Annie,1995,F,AK,5
9711,Aubrey,1995,F,AK,5
9712,Barbara,1995,F,AK,5
9713,Bethany,1995,F,AK,5
9714,Brandy,1995,F,AK,5
9715,Brenna,1995,F,AK,5
9716,Brittney,1995,F,AK,5
9717,Camille,1995,F,AK,5
9718,Casey,1995,F,AK,5
9719,Colleen,1995,F,AK,5
9720,Cynthia,1995,F,AK,5
9721,Dawn,1995,F,AK,5
9722,Delaney,1995,F,AK,5
9723,Desiree,1995,F,AK,5
9724,Eliza,1995,F,AK,5
9725,Emilee,1995,F,AK,5
9726,Hailey,1995,F,AK,5
9727,Hanna,1995,F,AK,5
9728,Haylee,1995,F,AK,5
9729,Jacqueline,1995,F,AK,5
9730,Jazmine,1995,F,AK,5
9731,Jordyn,1995,F,AK,5
9732,Kaitlynn,1995,F,AK,5
9733,Kate,1995,F,AK,5
9734,Krista,1995,F,AK,5
9735,Kristina,1995,F,AK,5
9736,Lisa,1995,F,AK,5
9737,Logan,1995,F,AK,5
9738,Lydia,1995,F,AK,5
9739,Marie,1995,F,AK,5
9740,Marina,1995,F,AK,5
9741,Maya,1995,F,AK,5
9742,Nina,1995,F,AK,5
9743,Sage,1995,F,AK,5
9744,Savanna,1995,F,AK,5
9745,Shyla,1995,F,AK,5
9746,Tatiana,1995,F,AK,5
9747,Tiana,1995,F,AK,5
9748,Vanessa,1995,F,AK,5
9749,Veronica,1995,F,AK,5
9750,Whitney,1995,F,AK,5
9751,Ashley,1996,F,AK,57
9752,Jessica,1996,F,AK,55
9753,Emily,1996,F,AK,54
9754,Sarah,1996,F,AK,50
9755,Samantha,1996,F,AK,48
9756,Megan,1996,F,AK,47
9757,Hannah,1996,F,AK,45
9758,Madison,1996,F,AK,45
9759,Amanda,1996,F,AK,42
9760,Elizabeth,1996,F,AK,40
9761,Taylor,1996,F,AK,40
9762,Rachel,1996,F,AK,38
9763,Kayla,1996,F,AK,37
9764,Victoria,1996,F,AK,33
9765,Alexis,1996,F,AK,32
9766,Brittany,1996,F,AK,29
9767,Courtney,1996,F,AK,29
9768,Rebecca,1996,F,AK,26
9769,Savannah,1996,F,AK,25
9770,Olivia,1996,F,AK,24
9771,Amber,1996,F,AK,23
9772,Cheyenne,1996,F,AK,23
9773,Haley,1996,F,AK,23
9774,Mariah,1996,F,AK,23
9775,Abigail,1996,F,AK,22
9776,Nicole,1996,F,AK,22
9777,Anna,1996,F,AK,21
9778,Sierra,1996,F,AK,21
9779,Stephanie,1996,F,AK,21
9780,Alyssa,1996,F,AK,20
9781,Heather,1996,F,AK,20
9782,Katherine,1996,F,AK,20
9783,Laura,1996,F,AK,20
9784,Maria,1996,F,AK,20
9785,Melissa,1996,F,AK,20
9786,Allison,1996,F,AK,19
9787,Emma,1996,F,AK,19
9788,Sara,1996,F,AK,19
9789,Sydney,1996,F,AK,19
9790,Brianna,1996,F,AK,18
9791,Erin,1996,F,AK,18
9792,Alexandra,1996,F,AK,17
9793,Grace,1996,F,AK,17
9794,Jennifer,1996,F,AK,17
9795,Shelby,1996,F,AK,17
9796,Caitlin,1996,F,AK,16
9797,Kimberly,1996,F,AK,16
9798,Lauren,1996,F,AK,16
9799,Miranda,1996,F,AK,16
9800,Sabrina,1996,F,AK,16
9801,Alicia,1996,F,AK,15
9802,Cassandra,1996,F,AK,15
9803,Christina,1996,F,AK,15
9804,Danielle,1996,F,AK,15
9805,Kelsey,1996,F,AK,15
9806,Madeline,1996,F,AK,15
9807,Morgan,1996,F,AK,15
9808,Tiffany,1996,F,AK,15
9809,Katie,1996,F,AK,14
9810,Mary,1996,F,AK,14
9811,Andrea,1996,F,AK,13
9812,Breanna,1996,F,AK,13
9813,Julia,1996,F,AK,13
9814,Kiana,1996,F,AK,13
9815,Mackenzie,1996,F,AK,13
9816,Michelle,1996,F,AK,13
9817,Paige,1996,F,AK,13
9818,Catherine,1996,F,AK,12
9819,Chelsea,1996,F,AK,12
9820,Crystal,1996,F,AK,12
9821,Destiny,1996,F,AK,12
9822,Gabrielle,1996,F,AK,12
9823,Jasmine,1996,F,AK,12
9824,Jordan,1996,F,AK,12
9825,Kaitlin,1996,F,AK,12
9826,Kaitlyn,1996,F,AK,12
9827,Alexandria,1996,F,AK,11
9828,Erica,1996,F,AK,11
9829,Hailey,1996,F,AK,11
9830,Kathleen,1996,F,AK,11
